Compound,m/z,Retention time (min),kmd,pass_relfil,pass_blnkfil,average CV,median CV,pass_cvfil,pass_insource,groups,fc,max,logmax,-logp,-logq,logfc
1.96_274.1607m/z,274.1607099,1.955316667,0.1607098999999721,True,True,0.1657172364887561,0.0778524422539633,True,False, 0um_Ce 250um_Ce Media insource,1.0207966603164504,196.48405404444443,2.293327310327156,0.027788073829689,,0.02969551423817008
0.71_608.8741m/z,608.8740668,0.709933333,0.8740668000000369,True,True,0.0475653999981681,0.0457646275212506,True,False, 0um_Ce 250um_Ce Media insource,0.9222030399493912,167.79823276666664,2.2247873825729765,1.0902995578136778,,-0.11684367343086095
0.72_514.8768m/z,514.8768268,0.717083333,0.8768268000000035,True,True,0.0390576102392799,0.0360453076732162,True,True, 0um_Ce 250um_Ce Media,1.0459286029059471,174.59546153333335,2.242032950385318,0.6512541446082306,0.4796880677906896,0.0647843738132699
3.63_334.0887m/z,334.0886688,3.62725,0.0886687999999935,True,True,0.0309707775794155,0.0298820283132194,True,False, 250um_Ce insource,100.0,176.0355114,2.2456002862765923,2.276467017956206,,6.643856189774724
0.92_335.5907n,336.5980485,0.923466667,0.5980485000000044,True,True,0.0480827303660509,0.0422064720419228,True,True, 0um_Ce 250um_Ce Media,0.9159629151138085,166.66244785555557,2.221837756238904,1.3467452604923948,1.0187141263297272,-0.12663890624250762
4.72_429.1184m/z,429.1183881,4.71525,0.1183881000000042,True,True,0.1210948172829038,0.102907758194915,True,True, 0um_Ce 250um_Ce,0.0289169397241099,165.38234255555554,2.21848913919448,4.268777066318828,2.99241101663432,-5.111941309631751
1.88_312.1645m/z,312.1644533,1.876766667,0.164453299999991,True,True,1.0310205481280998,1.478843496026169,False,False, Media cv insource,6.145356995480711,194.4610667333333,2.2888326637830736,0.4233458716005447,,2.6194968219322985
1.18_262.1300m/z,262.130036,1.179983333,0.1300360000000182,True,True,0.0442391097868966,0.0460035598983154,True,False, 0um_Ce 250um_Ce Media insource,0.7861566892781384,194.18445906666668,2.288214469590194,2.81127354657478,,-0.34711120948301927
4.14_305.1025m/z,305.1024646,4.139533333,0.1024646000000188,True,True,0.0548054843928128,0.0423569424219212,True,True, 250um_Ce,100.0,174.48958551111113,2.2417695110084885,3.405084504425859,2.4560773891276813,6.643856189774724
0.67_123.5768n,248.1576961,0.667783333,0.1576961000000096,False,True,,,True,True, relfil,,,,,,
0.63_238.1461m/z,238.1460925,0.632083333,0.1460925000000088,False,True,,,True,True, relfil,,,,,,
0.67_156.0776m/z,156.0776082,0.674933333,0.077608199999986,True,True,0.0304414546476768,0.0319714541470369,True,True, Media,,193.7560372111111,2.287255243496402,,4.751320808782173,
4.15_1193.3120m/z,1193.312029,4.153816667,0.3120289999999386,True,True,0.4979175103196787,0.0978695098703611,True,True, 250um_Ce,100.0,174.16048902222224,2.2409496354827074,1.27166278858184,0.9594777708708364,6.643856189774724
4.12_139.0546m/z,139.0545698,4.118116667,0.0545697999999958,True,True,0.0532345382613919,0.0496869734225213,True,False, 0um_Ce 250um_Ce insource,4.930726507716858,173.86347948888888,2.2402083668093664,3.460070002418748,,2.301800233187219
3.42_383.0767m/z,383.0766825,3.420866667,0.0766825000000039,True,True,0.0731143136910592,0.0245444661243664,True,False, 0um_Ce 250um_Ce insource,5.295180403650771,173.39338510000002,2.239032525266108,3.7328276576161374,,2.404679836817932
2.32_117.0586m/z,117.058647,2.318116667,0.0586469999999934,False,True,,,True,True, relfil,,,,,,
2.66_1034.4075m/z,1034.407534,2.65975,0.4075339999999414,True,True,0.1559039613894403,0.1804089606280897,True,True, 0um_Ce,0.01,165.58176347666668,2.21901250359876,0.7945276243629972,0.5889687851223404,-6.643856189774724
2.15_338.6955m/z,338.6955408,2.154566667,0.6955408000000034,True,True,0.2311460567081882,0.2192882409126674,False,False, 0um_Ce 250um_Ce Media cv insource,2.2663055918208785,190.94478724444448,2.280907806716278,1.6509307553242991,,1.1803424092956862
0.92_483.1231m/z,483.1231368,0.923466667,0.1231367999999974,True,True,0.0397365904752496,0.0410101817685816,True,True, 0um_Ce 250um_Ce Media,0.9450431270682508,163.05542246666664,2.212335246001184,0.8326126123036557,0.6192983083662367,-0.08154792662477979
4.62_341.0705m/z,341.0704699,4.623133333,0.0704698999999777,True,True,0.0466573030330569,0.0485762680555447,True,False, 0um_Ce 250um_Ce insource,1.6913131899097102,172.05609268888887,2.235670056057877,2.4462965011407043,,0.758143836384427
2.47_369.7279m/z,369.727918,2.467633333,0.7279179999999883,True,True,0.450671586799091,0.0841362715101103,True,True, Media,16.282085763719067,190.87136724444443,2.2807407844419214,1.922495522519887,1.461182031827302,4.025213618092806
1.21_330.0607m/z,330.060683,1.20815,0.0606829999999831,True,True,0.2955326860618,0.3398789555213179,False,False, 0um_Ce 250um_Ce Media cv insource,1.6270483505582702,230.74087928333333,2.363124543261525,0.6247789716020926,,0.702257123828009
2.07_269.1494m/z,269.1493772,2.068866667,0.1493772000000035,True,True,0.2157759628840709,0.2410257828377693,False,False, 0um_Ce 250um_Ce Media cv insource,0.6334115160519062,190.3469016111111,2.279545811940253,0.8426526310162135,,-0.6587849976508082
4.18_1004.2958n,1027.283599,4.17525,0.2835990000000947,True,True,0.1249732105098592,0.0799600636061761,True,True, 0um_Ce 250um_Ce,0.2648561683668143,161.95100584444447,2.209383649668427,3.1687070132789943,2.305273280232453,-1.9167189862196488
2.43_774.8182m/z,774.8182142,2.431933333,0.8182142000000567,True,True,0.2152321831385209,0.1058341752780487,True,True, 0um_Ce 250um_Ce,1.0731608901264151,170.68571644444444,2.232197179410529,0.048751685182449,0.0316608830549209,0.10186638363131134
1.22_277.0597n,278.0670474,1.215283333,0.0670473999999785,True,True,0.0445667401010019,0.0445624935367396,True,True, 0um_Ce 250um_Ce Media,0.8758644832487399,161.5883007222222,2.208409913890851,1.1504659088723694,0.8640314645273575,-0.19122042650972404
0.72_760.8231m/z,760.8231268,0.724216667,0.8231267999999545,True,True,0.0515429156960484,0.0448514881602374,True,True, 0um_Ce 250um_Ce Media,0.9556308062989888,161.49474674444446,2.208158399750675,0.4199859971942381,0.3005979320417686,-0.0654747327440087
0.70_531.0157m/z,531.0156766,0.69565,0.0156766000000061,True,True,0.9428073011495436,1.1016348328751135,False,True, Media cv,1.4997556981951288,189.43663457777777,2.2774639696855457,0.1333077991488437,,0.5847275129164098
1.17_72.0814m/z,72.08136119,1.17285,0.0813611899999955,True,True,0.0245683615193322,0.0239872395827338,True,False, Media insource,,188.7460780111111,2.2758779361114034,,,
1.17_286.1437m/z,286.1437427,1.17285,0.1437427000000184,True,True,0.0521689260130383,0.0416061405847203,True,True, 0um_Ce 250um_Ce Media,0.5828126478611564,251.87938148888887,2.401192618184526,3.084479613746878,2.273704386496303,-0.7788959086164162
2.23_257.1677m/z,257.1677485,2.225283333,0.167748500000016,True,True,0.3924012745836933,0.3071657899280147,False,False, 250um_Ce Media cv insource,7.155678323396836,188.7720138888889,2.275937609058802,2.416053234235778,,2.839088533886305
2.66_229.0650m/z,229.0649946,2.65975,0.0649946000000056,True,True,0.0397236994136124,0.0390748207722395,True,True, 0um_Ce 250um_Ce Media,1.067050161253222,177.20491321111112,2.2484757590346263,0.9737404949668208,0.7346348967739997,0.09362799780270542
0.91_545.6700m/z,545.6699948,0.909183333,0.6699948000000404,True,True,0.0380095652368567,0.0403182926220468,True,True, 0um_Ce 250um_Ce Media,0.8769675913342256,159.88249331111112,2.2038009123101965,2.5159200113178963,1.9084313642998585,-0.18940456656777965
2.66_1021.7571m/z,1021.757076,2.65975,0.7570759999999837,True,True,0.1282987028193903,0.1166950137349019,True,False, 0um_Ce insource,0.01,161.3805635611111,2.207851227743821,0.6880563714240969,,-6.643856189774724
0.72_624.8486m/z,624.8486355,0.724216667,0.8486355000000003,True,True,0.0493454810631848,0.0439692060245868,True,False, 0um_Ce 250um_Ce Media insource,0.9660687765950824,159.53504835555557,2.202856108304208,0.6201564895466697,,-0.04980219348615447
2.47_228.1116n,229.1188828,2.474783333,0.1188827999999944,True,True,0.0519103974462223,0.0567904484759748,True,True, 0um_Ce 250um_Ce Media,1.0257416909631234,182.03174474444447,2.2601471317495987,0.2234821848531966,0.1607445545383538,0.036667467703664275
4.12_1350.3492m/z,1350.349155,4.118116667,0.3491550000001098,True,True,0.4935352078518109,0.1002007429644849,True,False, 250um_Ce insource,100.0,167.45311941111112,2.223893242233687,5.6119293602532805,,6.643856189774724
0.83_253.1626n,254.1614367,0.831333333,0.1614366999999958,False,True,,,True,True, relfil,,,,,,
2.74_457.2597m/z,457.2596729,2.744733333,0.2596728999999982,True,True,0.2881892523282446,0.0606958463463293,True,False, Media insource,100.0,184.59111582222224,2.2662107950526624,0.7062119118514455,,6.643856189774724
3.28_302.0800n,303.0872719,3.27875,0.0872719000000188,True,True,0.0740568673390064,0.0482505353185744,True,True, 0um_Ce 250um_Ce,4.100351347366018,167.10301,2.222984272841429,3.494312574502141,2.5272161562709994,2.035747535434407
2.60_757.8268m/z,757.8268088,2.602616667,0.8268087999999807,True,True,0.1574850477889191,0.1887543471127254,True,True, 0um_Ce,0.01,158.90100067888892,2.201126632185046,0.6715859223795378,0.4948211022774171,-6.643856189774724
2.33_369.2037m/z,369.2037452,2.3324,0.2037452000000144,True,True,0.1458769413053328,0.1475297705464431,True,False, 0um_Ce 250um_Ce Media insource,1.8436803687231325,185.0332323777777,2.267249735657851,1.7028625403594158,,0.8825885633443199
0.97_311.9545m/z,311.9544702,0.9736,0.9544702000000028,True,True,0.0442375262547755,0.0525548438163786,True,False, 250um_Ce insource,100.0,166.3528868888889,2.2210303420190005,1.5679920115666954,,6.643856189774724
0.74_280.0931m/z,280.0931239,0.7385,0.0931239000000232,True,True,0.0213475084885459,0.0276787707318981,True,True, Media,,184.8600700777777,2.2668431133353697,,4.751320808782173,
1.88_250.1579m/z,250.1579151,1.8839,0.1579150999999967,True,True,0.1071603327682733,0.0974192794996774,True,False, 0um_Ce 250um_Ce Media insource,1.179913396168515,184.93066746666668,2.267008937157823,0.4678961751450273,,0.2386809718723689
2.82_291.6520m/z,291.6519862,2.816433333,0.6519862000000103,True,True,0.0405838540763913,0.0335997300464381,True,True, 0um_Ce 250um_Ce,1.1824966633824974,165.95624395555555,2.219993596994273,0.4494629055511187,0.3218023144326593,0.24183611275848382
0.62_202.6318m/z,202.6318065,0.6178,0.6318065000000104,True,True,0.0334198415094352,0.0304509725926772,True,False, Media insource,,184.13584582222225,2.265138341070074,,,
2.23_250.1184m/z,250.1184374,2.232416667,0.1184374000000048,True,True,0.030717495846204,0.0264628704708876,True,True, 0um_Ce 250um_Ce Media,1.3468716984376423,278.33418104444445,2.444566543479019,3.571259093105817,2.5581344781958903,0.4296124277536775
2.03_348.7055m/z,348.7054535,2.033166667,0.705453499999976,True,True,0.0979760095903346,0.0598231285181522,True,True, 0um_Ce 250um_Ce Media,6.702071217935344,165.07830137777776,2.217689991426281,5.789607158051376,3.8319998709912806,2.7446070170730077
2.10_225.1573m/z,225.1573058,2.097433333,0.1573057999999889,True,True,0.0681883229819936,0.0430713220343103,True,False, 0um_Ce 250um_Ce Media insource,1.0021026513769504,182.65869675555555,2.261640354692105,0.0085415205354686,,0.0030302999972906895
0.71_1042.8017m/z,1042.801679,0.709933333,0.8016789999999219,True,True,0.0687042057325899,0.064760594249552,True,False, 0um_Ce 250um_Ce Media insource,0.8793593333240842,155.5107011888889,2.1917602795839306,1.3478027200542424,,-0.18547527938054087
2.33_447.2531m/z,447.2531352,2.3324,0.2531351999999742,True,True,0.1751125276401026,0.0637842364335173,True,True, 0um_Ce 250um_Ce Media,6.220546677161045,181.1729817777777,2.2580934320841126,3.0323091715989747,2.230244420757902,2.6370413735668485
2.01_429.2236m/z,429.2236035,2.01245,0.2236035000000242,True,True,0.5340159819517672,0.0865822636818618,True,True, 250um_Ce Media,87.40749907419581,181.08488366666663,2.2578821984413096,4.123134701977001,2.8898032845176957,6.449685155082809
3.73_199.0761m/z,199.0760505,3.726533333,0.076050500000008,True,True,0.4422940905341091,0.0809983573255991,True,False, 0um_Ce 250um_Ce insource,3.943169219251917,162.92155491111112,2.211978546307729,4.685033866842463,,1.979355624353183
0.94_190.0465m/z,190.0464515,0.944883333,0.0464514999999892,False,True,,,True,True, relfil,,,,,,
4.45_583.1790m/z,583.1789623,4.4453,0.1789622999999665,True,True,0.0896606594003815,0.0759151989844166,True,True, 0um_Ce 250um_Ce,0.7450277296764244,152.71977901111111,2.18389528695237,0.9978169467058452,0.7524779553112093,-0.42463397169892714
2.32_115.0552m/z,115.055186,2.318116667,0.0551860000000061,True,True,0.0609793652182935,0.0442829204839026,True,False, Media insource,,371.6534566222222,2.570138176382816,,,
2.10_308.6798m/z,308.6798073,2.104566667,0.6798072999999931,True,True,0.0574927488450152,0.0443135302938761,True,False, Media insource,,179.1538088777778,2.253226045865327,,,
2.28_237.6525m/z,237.6525043,2.275266667,0.6525043000000039,True,True,0.215605470855873,0.1627804135966895,True,False, 0um_Ce 250um_Ce Media insource,2.091280026644183,178.92301614444443,2.2526662105594624,1.7917349311614916,,1.0643862546591647
2.15_237.1253m/z,237.1253194,2.147433333,0.125319399999995,True,True,0.0764074658946689,0.065227864412785,True,False, 0um_Ce 250um_Ce Media insource,0.895440447203281,178.50677463333332,2.251654702969458,0.5656976474782677,,-0.15933060838405091
1.21_187.1076m/z,187.1075679,1.20815,0.1075678999999922,True,True,0.1952283175069055,0.2001899082363716,False,False, 0um_Ce 250um_Ce Media cv insource,0.3944164817673637,350.59491653333333,2.544805614731171,1.1862100127273676,,-1.3422082549686574
2.25_251.6658m/z,251.6657861,2.25385,0.6657860999999912,True,True,0.0276660798757776,0.0264636970174863,True,False, Media insource,,177.7439384777778,2.2497947991034084,,,
0.83_398.1949m/z,398.1948791,0.831333333,0.1948790999999801,False,True,,,True,True, relfil,,,,,,
2.01_219.1302n,242.1192083,2.01245,0.1192082999999968,True,True,0.1068925721850007,0.0976162113636459,True,False, 0um_Ce 250um_Ce Media insource,1.0142316508994995,177.3892296888889,2.2489272478030387,0.045293786228583,,0.020387202080042306
0.62_252.1540m/z,252.1540338,0.62495,0.1540338000000076,False,True,,,True,True, relfil,,,,,,
1.65_332.1828m/z,332.1827935,1.64965,0.1827935000000025,True,True,0.0566744620172767,0.0562624766000188,True,True, Media,,177.12513681111113,2.2482801987038594,,4.751320808782173,
2.32_132.0815m/z,132.0814527,2.318116667,0.0814526999999998,False,True,,,True,True, relfil,,,,,,
0.64_313.9583m/z,313.9582732,0.639233333,0.9582732000000078,True,True,0.0518648926738752,0.0585344450255829,True,True, 250um_Ce,100.0,159.6044223433333,2.2030449206782343,0.9942164512447532,0.7517765220331158,6.643856189774724
0.83_718.2170m/z,718.2170347,0.831333333,0.2170346999999992,True,True,0.0912506528465446,0.0536141441838151,True,True, 0um_Ce 250um_Ce Media,0.5031961378280203,151.11268154444443,2.179300912344776,2.323140578116404,1.7599849718825251,-0.9908072457181435
0.64_278.4414m/z,278.4414368,0.639233333,0.4414368000000195,True,True,0.1553233978462533,0.1231133056063494,True,False, 250um_Ce Media insource,100.0,159.3493665788889,2.2023503414725063,0.8171733361443535,,6.643856189774724
0.76_533.1347n,1089.285691,0.759916667,0.2856910000000425,True,True,0.1699118441095286,0.0936747917997474,True,True, 0um_Ce 250um_Ce Media,0.1964347330828517,176.79363635555558,2.2474666286329046,5.289826245081463,3.6746416388435743,-2.3478780490635245
2.02_387.1927m/z,387.1927109,2.019583333,0.1927109000000086,False,True,,,True,True, relfil,,,,,,
0.71_642.8630m/z,642.8630456,0.709933333,0.863045599999964,True,True,0.0679264694831377,0.0630082281520015,True,False, 0um_Ce 250um_Ce Media insource,0.9604568509605766,148.84331332222223,2.172729329056711,0.3893168397733509,,-0.058207293389586384
2.51_279.1349m/z,279.1349,2.510483333,0.134900000000016,True,True,0.1005855385555392,0.0493374624696885,True,True, 0um_Ce 250um_Ce Media,0.7787367362558114,148.8797707777778,2.172835691463234,3.2126362206581818,2.3249439906881624,-0.3607924090793591
0.71_940.8204m/z,940.820383,0.709933333,0.8203829999999925,True,True,0.0668212094067953,0.0540244433639127,True,False, 0um_Ce 250um_Ce Media insource,0.9033535648142051,148.85263423333333,2.17275652472596,0.8239357182079685,,-0.14663733822288463
3.60_201.5459m/z,201.5458556,3.5987,0.5458556000000101,True,True,0.7113191585113067,0.0446154250283599,True,False, 250um_Ce insource,100.0,156.22737834444445,2.193757144918937,5.888016311612735,,6.643856189774724
1.58_228.1713m/z,228.1712581,1.578083333,0.1712580999999886,True,True,0.0428860762032158,0.0470461586774255,True,True, 0um_Ce 250um_Ce Media,0.9575714723907808,170.6457297111111,2.2320954248378926,0.5908018537749737,0.4333798352817344,-0.06254792219388026
4.63_565.1182m/z,565.1182359,4.630266667,0.1182358999999451,True,True,0.0669333303794886,0.0626142156262454,True,False, 0um_Ce 250um_Ce insource,1.4492083976351289,155.5698272,2.191925369316835,1.8295647781883813,,0.535265070820657
2.09_193.0958m/z,193.0957569,2.090283333,0.0957568999999978,True,True,0.0533319949947419,0.0599473731832614,True,True, 0um_Ce 250um_Ce Media,0.6807013967083093,147.11772017777778,2.1676649862009123,3.518480327171273,2.530892358183588,-0.5549060249354708
4.62_365.0662m/z,365.0662346,4.623133333,0.0662345999999729,True,True,0.0662083190828919,0.0552780900546949,True,False, 0um_Ce 250um_Ce insource,2.4346706912098965,155.3552273888889,2.191325870966948,2.350340535369255,,1.2837266493971564
1.17_990.3273n,991.3345681,1.1657,0.3345680999999558,True,True,0.2194742689009029,0.2530322374882499,False,False, 0um_Ce 250um_Ce Media cv insource,0.9361979022717584,172.3796433777778,2.236485977899994,0.0850161611029321,,-0.0951145624646283
1.96_448.2217m/z,448.2216605,1.96245,0.2216604999999845,True,True,0.1328014242728305,0.1297254596292754,True,False, 0um_Ce 250um_Ce Media insource,0.7017026433709777,171.35236293333332,2.233890097688162,0.4796912093571597,,-0.5110682977159716
0.93_238.0188m/z,238.0188445,0.9306,0.0188445000000001,True,True,0.1175384913263709,0.1018376694541748,True,False, 0um_Ce 250um_Ce Media insource,6.0096633527083485,153.70658973333337,2.1866924870408995,3.519783312778337,,2.5872841767964854
1.21_243.1092m/z,243.1092131,1.20815,0.1092131000000051,True,True,0.0573713710022997,0.060367984936572,True,False, 0um_Ce 250um_Ce Media insource,0.9914663170376165,146.261297646,2.165129422212783,0.0775688724992383,,-0.012364334100639024
0.83_488.2049n,489.2121405,0.831333333,0.2121404999999754,True,True,0.0810666133738844,0.0811736467252016,True,False, 0um_Ce 250um_Ce Media insource,0.6519807991602934,170.41092763333333,2.231497440540368,2.728551111200664,,-0.6170986171857922
3.81_463.5941m/z,463.5941136,3.812216667,0.5941136000000142,True,True,0.0449137173169146,0.0485919466482181,True,True, 0um_Ce 250um_Ce,1.727544194052305,152.03037985555557,2.181930380611209,1.2874069701950224,0.9692861724035132,0.7887226181241298
1.84_321.1649m/z,321.1649388,1.841766667,0.1649388000000158,True,True,0.2749288610426302,0.0913988854147627,True,True, Media,100.0,168.77048796666665,2.227296506070589,0.3150215280772288,0.2277959324843174,6.643856189774724
2.16_160.0341m/z,160.0341224,2.161716667,0.0341224000000011,True,True,0.0434729484333207,0.0420368400880898,True,False, 0um_Ce 250um_Ce insource,0.4432048075875601,143.10895023333333,2.155666795991751,2.4754389262264573,,-1.1739545640302396
2.18_184.0974m/z,184.0974484,2.183133333,0.0974483999999904,True,True,0.5330077764458684,0.1246222054375603,True,True, 0um_Ce 250um_Ce,4.529540449828321,150.9310590888889,2.178778619516732,5.509831520565874,3.7826731548840526,2.179364687272645
1.32_308.1284m/z,308.1283538,1.315266667,0.1283538000000135,True,True,0.3019218398809927,0.0698559864014716,True,True, 0um_Ce 250um_Ce,0.6671087575142418,143.0328169111111,2.1554356917888216,3.744702665416428,2.633294541869178,-0.5840061143832267
2.52_550.1677m/z,550.1676943,2.517633333,0.1676942999999937,True,True,0.6022143612230985,0.326322603960459,False,False, 0um_Ce 250um_Ce cv insource,0.1471711412216755,143.72115882666665,2.1575207102720904,1.185746940249484,,-2.7644332937244536
0.72_692.8358m/z,692.8358338,0.724216667,0.8358338000000458,True,True,0.0583042438830103,0.0557747866054131,True,False, 0um_Ce 250um_Ce Media insource,0.9381347937756468,142.41700633333332,2.15356185247311,0.8493682761823338,,-0.09213286687989482
2.30_120.0818m/z,120.0817605,2.303833333,0.0817605000000014,True,True,0.0361555795373734,0.0243649447623906,True,False, Media insource,,166.95460395555554,2.222598399700205,,,
4.13_921.2442m/z,921.2442192,4.1324,0.244219199999975,True,True,0.4746664020439204,0.070390997390046,True,True, 250um_Ce,100.0,150.12755886666665,2.17646042285694,3.098864065847609,2.284271579041609,6.643856189774724
0.71_778.8395m/z,778.8395038,0.709933333,0.8395037999999886,True,True,0.0772048572763655,0.0613788245955774,True,False, 0um_Ce 250um_Ce Media insource,0.9699973298196796,141.85255056666668,2.151837148993842,0.1912942782078903,,-0.04394731899090501
2.48_516.2634m/z,516.2633827,2.481916667,0.2633826999999655,True,True,0.1396382000117046,0.0893742149210711,True,False, 0um_Ce 250um_Ce Media insource,0.8300212900471288,166.2746070111111,2.2208259300553834,0.3782498642117271,,-0.2687797528235962
3.96_385.0924m/z,385.0924029,3.961483333,0.0924029000000246,True,True,0.0506010812237768,0.050427968757835,True,False, 0um_Ce 250um_Ce insource,1.8466154844368148,149.1718300777778,2.1736868177957978,2.604923738960903,,0.8848834892505163
4.62_336.0644n,695.1526435,4.623133333,0.1526434999999537,True,True,0.1033014679592932,0.1049454328905888,True,True, 0um_Ce 250um_Ce,1.8086877962757828,149.19722974444446,2.1737607593439514,2.529142081825131,1.913957475587242,0.8549434009739425
1.99_95.0500m/z,95.05002758,1.991016667,0.0500275800000054,True,True,0.7671365597389896,0.5483669814631748,False,False, Media cv insource,3.326096379733162,164.10802604444447,2.215129821647703,0.3590273182270239,,1.733829973961469
2.19_274.6537n,550.2716048,2.190283333,0.2716047999999773,True,True,0.1248898098865666,0.124237653156966,True,True, 0um_Ce 250um_Ce Media,0.7762992270374628,163.16482761111112,2.2126265464480084,0.4093038798127407,0.2924298273644522,-0.36531524382346836
2.66_510.5537m/z,510.5536552,2.65975,0.5536551999999801,True,True,0.0649553840400795,0.0656560720604193,True,False, 0um_Ce insource,0.01,141.3661093811111,2.150345305692049,0.6585956616266789,,-6.643856189774724
2.25_495.2392m/z,495.2392133,2.25385,0.2392133000000171,True,True,0.2161041538725168,0.1774261439338329,True,True, 0um_Ce 250um_Ce Media,0.2467486538827142,164.19480535555556,2.215359413190828,2.9594592401427944,2.1750382214949733,-2.0188858806901067
0.60_146.1659m/z,146.1658862,0.596383333,0.1658861999999885,True,True,0.0545546080329111,0.0462477519845664,True,False, Media insource,,163.9157593777778,2.214620710018239,,,
2.19_364.7138m/z,364.7138058,2.190283333,0.7138057999999887,True,True,0.4670810892376185,0.0552917698677941,True,False, Media insource,100.0,193.1047169777778,2.2857928824401914,0.3466720264017542,,6.643856189774724
1.88_209.1279m/z,209.1279226,1.8839,0.1279226000000051,True,True,0.3916036207381309,0.2075145146327731,False,False, 0um_Ce 250um_Ce Media cv insource,0.7546450548050057,162.87485406666667,2.211854039599721,0.2505191379497286,,-0.40612985850379313
1.22_193.0332n,194.0405292,1.215283333,0.0405292000000088,True,True,0.1013209246437059,0.0638673154598707,True,True, 0um_Ce 250um_Ce Media,0.144953201585058,138.1861676111111,2.1404645724823053,3.655174977132975,2.6006576770648238,-2.7863408962940075
2.33_187.1450m/z,187.1449554,2.3324,0.1449553999999864,True,True,0.0269368309595795,0.0314893260982404,True,False, Media insource,,161.84440475555553,2.2090976896774794,,,
1.22_169.5370m/z,169.5370273,1.222433333,0.5370273000000054,True,True,0.0772524683747529,0.0797395548797734,True,False, 0um_Ce 250um_Ce Media insource,1.2296270023546263,145.5400436222222,2.16298250075506,2.144308362971145,,0.29822075177386415
2.08_408.1985m/z,408.1984973,2.076,0.1984972999999854,True,True,0.0714696227229089,0.0579895154463523,True,True, 0um_Ce 250um_Ce Media,1.5199288476160977,161.10383353333333,2.2071058747616417,2.9290663586473293,2.1617907697575256,0.6040037884096047
3.14_166.0762m/z,166.0761878,3.143783333,0.0761878000000138,True,True,0.0390971917982492,0.032135478167457,True,True, 0um_Ce 250um_Ce Media,0.9288001656477256,155.8920681666667,2.192824018722636,1.0869625289220246,0.819551321890443,-0.10655986538507697
2.27_444.2437m/z,444.2437003,2.268116667,0.2437003000000004,True,True,0.3873761563831353,0.1020591309203113,True,False, 250um_Ce Media insource,100.0,160.51836781111112,2.2055247350748104,0.9690931015270652,,6.643856189774724
2.06_573.2861m/z,573.2861182,2.061733333,0.2861182000000326,True,True,0.7441974587346449,0.4507940018385863,False,True, Media cv,10.667799095864869,160.34425125555558,2.2050533939947674,0.7215416162308208,,3.4151906552104827
3.86_445.1136m/z,445.1135653,3.862216667,0.1135653000000047,True,True,0.0689077000170272,0.0634796585852789,True,True, 0um_Ce 250um_Ce,1.8971729721922617,143.99616242222223,2.158350918060104,1.882750041792358,1.4356877649388748,0.9238512205246263
2.19_601.2906m/z,601.2906127,2.190283333,0.2906126999999969,True,True,0.4698668988549477,0.0598784832671742,True,True, Media,100.0,159.74759137777778,2.203434318728866,0.3466720264017542,0.2500013600417525,6.643856189774724
1.19_196.0381n,197.0453842,1.187133333,0.0453842000000008,False,True,,,True,True, relfil,,,,,,
2.01_287.1683m/z,287.1683065,2.01245,0.1683065000000283,True,True,0.2836010305553703,0.2874291765718464,False,True, 0um_Ce 250um_Ce Media cv,2.1368193826107507,159.30710525555557,2.20223514619953,1.1248596880827235,,1.0954649675090904
0.71_880.8232m/z,880.8232168,0.709933333,0.8232167999999547,True,True,0.1065004816944592,0.0867851547696845,True,False, 0um_Ce 250um_Ce Media insource,0.9628911570431798,135.83428484444445,2.1330094005740827,0.2100824441812642,,-0.05455536646421289
2.05_134.0969m/z,134.0969442,2.054583333,0.0969441999999958,True,True,0.3686127098210804,0.0653863766228981,True,False, 0um_Ce 250um_Ce insource,1.3825309108242996,142.9791176,2.155272612476684,2.066224233668888,,0.46731173680312416
1.21_341.1023n,364.0664536,1.20815,0.0664535999999884,True,True,0.1352951966361654,0.0832482902359333,True,False, 0um_Ce 250um_Ce Media insource,2.8544805905424964,158.36761505555555,2.1996663764919733,1.9213316608791104,,1.5132282525508916
0.88_130.0506m/z,130.050582,0.880616667,0.0505819999999914,True,True,0.0728093746450193,0.0690433755433166,True,True, 0um_Ce 250um_Ce Media,1.050187394436873,141.56788798888888,2.1509647529949194,0.2819049834745069,0.205111288695203,0.07064678398907794
0.76_643.0762m/z,643.0761656,0.759916667,0.0761655999999675,True,True,0.099300314754674,0.0434607938034274,True,False, 0um_Ce 250um_Ce Media insource,1.5008770083936511,142.25785857777777,2.1530762669313925,2.8758651565171505,,0.5858057580041581
0.93_257.5530m/z,257.5530496,0.9306,0.5530496000000085,True,True,0.1073256466316078,0.1153506639159683,True,True, 0um_Ce 250um_Ce Media,1.0183572022649705,136.69234634444445,2.1357441983027954,0.0763401040342584,0.0496818481416861,0.02624369456252691
2.30_450.2539m/z,450.2538991,2.296683333,0.2538991000000123,True,True,0.5697321279213327,0.2600948996749814,False,False, 250um_Ce Media cv insource,13.052347763571309,157.09475083333334,2.1961616737592338,1.214506250401604,,3.706237426756766
1.22_281.0756m/z,281.0755835,1.215283333,0.0755834999999933,True,True,0.08090182567111,0.0780051185839975,True,True, 0um_Ce 250um_Ce Media,1.330483191054204,141.4630191,2.150642922546645,2.79902604501214,2.072066393855068,0.4119502838769112
